feature,importance
num__missingindicator_news_positive_count,0.0
cat__fin_implied_rating_B,0.0
cat__fin_implied_rating_Aaa,0.0
cat__fin_implied_rating_Aa,0.0
num__missingindicator_news_neutral_count,0.0
cat__fin_Status_Dissolved (merger or take-over),0.0
num__missingindicator_news_avg_sentiment_score,0.0
num__missingindicator_news_avg_relevance_score,0.0
cat__fin_created_at_utc_2026-03-12 15:07:22.230528+00:00,0.0
cat__fin_created_at_utc_2026-03-05 09:02:26.421112+00:00,0.0
num__missingindicator_news_max_relevance_score,0.0
cat__fin_closing_date_2025-09-30,0.0
num__missingindicator_news_negative_ratio,0.0
num__missingindicator_fin_roa_net_income,0.0
cat__fin_Implied_rating - original_Aaa,0.0
cat__fin_Implied_rating - original_B1,0.0
cat__supplier_sector_Computer Hardware,0.0
num__market_flag_high_beta,0.0
"cat__supplier_sector_Travel, Personal & Leisure",0.0
num__is_old_and_near_expiry,0.0
cat__supplier_sector_Textiles & Clothing Manufacturing,0.0
num__financial_data_available,0.0
"cat__supplier_sector_Public Administration, Education, Health Social Services",0.0
num__esg_data_available,0.0
cat__supplier_sector_Miscellaneous Manufacturing,0.0
cat__supplier_sector_Mining & Extraction,0.0
num__news_data_available,0.0
"cat__supplier_sector_Leather, Stone, Clay & Glass products",0.0
num__has_environmental_appendix,0.0
cat__supplier_sector_Food & Tobacco Manufacturing,0.0
cat__supplier_sector_Construction,0.0
num__missingindicator_fin_Total_shareholders'_funds_and_liabilitiesth_DKK,0.0
cat__fin_Implied_rating - original_B2,0.0
num__missingindicator_fin_EBITDA_margin,0.0
cat__supplier_sector_Biotechnology and Life Sciences,0.0
num__missingindicator_fin_ebit_margin,0.0
cat__Risk level_No data,0.0
num__missingindicator_fin_current_ratio,0.0
num__missingindicator_fin_gearing,0.0
cat__fin_Implied_rating - original_Caa-C,0.0
num__missingindicator_fin_Total_liabilities_Equity_ratio,0.0
num__missingindicator_fin_short_term_liabilities_equity_ratio,0.0
cat__fin_Implied_rating - original_Baa1,0.0
num__missingindicator_fin_solvency_ratio_asset_based,0.0
num__missingindicator_fin_debt_asset_ratio,0.0
cat__fin_Implied_rating - original_Ba1,0.0
cat__fin_Implied_rating - original_B3,0.0
cat__fin_moodys_company_name_MFS Technology (S) PTE LTD,0.0
cat__fin_moodys_company_name_Lugaia AG,0.0
cat__contract_commodity_EtOH,0.0
cat__contract_commodity_Tubes,0.0
cat__contract_commodity_Assembly & Packaging,0.0
cat__contract_commodity_Support Proteins and BIO APIs Unclassified,0.0
cat__contract_commodity_Technical Maintenance,0.0
cat__contract_commodity_Temperature Loggers,0.0
cat__contract_commodity_Temporary Buildings Rental,0.0
cat__contract_commodity_Analytics Consulting,0.0
cat__contract_commodity_UV,0.0
cat__team_Bioprocessing,0.0
cat__contract_commodity_Warehouse Operations - Inbound,0.0
cat__contract_commodity_Air Transportation,0.0
"cat__contract_commodity_Accounting, Tax and Auditing Services",0.0
cat__contract_commodity_Water,0.0
cat__contract_commodity_Workshop Machinery,0.0
cat__team_Aseptic Production,0.0
cat__contract_commodity_Steam,0.0
cat__contract_commodity_Spray Drying (Drug Product Outsourcing),0.0
cat__contract_commodity_Assembly Lines,0.0
cat__contract_commodity_Single Use Systems,0.0
cat__contract_commodity_Single Use Process Equipment,0.0
cat__contract_commodity_Side Chains Unclassified,0.0
cat__contract_commodity_Biologics - E.Coli,0.0
cat__contract_commodity_Sales Commission,0.0
cat__contract_commodity_SaaS (Software as a Service),0.0
cat__contract_commodity_SIP (Devices & Needles),0.0
cat__contract_commodity_Biologics - Mammalian,0.0
cat__contract_commodity_Rubber Laminate,0.0
cat__contract_commodity_Bottles,0.0
cat__contract_commodity_Rewards and Recognition,0.0
cat__contract_commodity_Resin,0.0
cat__contract_commodity_R&D Consulting,0.0
cat__contract_commodity_Purchase of Real Estate/Land,0.0
cat__team_BF Integration,0.0
cat__contract_commodity_4PL,0.0
cat__payment_terms_FD1M Invoice Date + 1 month,0.0
cat__nn_contract_type_Product Agreement,0.0
cat__company_country_FINLAND,0.0
cat__company_country_FRANCE,0.0
cat__company_country_INDONESIA,0.0
cat__company_country_IRELAND,0.0
cat__company_country_NORWAY,0.0
cat__company_country_Novo Nordisk Saudi Arabia,0.0
cat__company_country_SWEDEN,0.0
cat__team_Devices & Needles,0.0
cat__company_country_SWITZERLAND,0.0
cat__company_country_UNITED STATES,0.0
cat__nn_contract_type_Outsourcing Agreement,0.0
cat__nn_contract_type_Order form,0.0
cat__nn_contract_type_Non-Disclosure Agreement,0.0
cat__expiry_pressure_bucket_within_1y,0.0
cat__nn_contract_type_Project Agreement,0.0
num__terminated,0.0
cat__nn_contract_type_Quality Agreement,0.0
cat__company_country_BELGIUM,0.0
cat__company_country_AUSTRIA,0.0
cat__nn_contract_type_Safety Data Exchange Agreement,0.0
cat__nn_contract_type_Sales Agreement,0.0
"cat__team_Strategy, Sourcing & Negotiation CoE",0.0
cat__nn_contract_type_Scope of Work,0.0
cat__team_Raw Materials,0.0
cat__nn_contract_type_Service Agreement,0.0
cat__team_Oral Drug Product and Packaging,0.0
cat__team_Negotiation & Capability Building,0.0
cat__nn_contract_type_Service Level Agreement,0.0
cat__nn_contract_type_Statement of Work,0.0
cat__team_Drug Substance Outsourcing,0.0
cat__team_Drug Product Outsourcing,0.0
cat__contract_commodity_Bulk Packaging,0.0
cat__contract_commodity_Caps,0.0
cat__contract_commodity_Primary Packaging,0.0
cat__contract_commodity_Inserts & Booklets,0.0
cat__contract_commodity_GxP Dry Ice,0.0
cat__contract_commodity_GxP Gas,0.0
cat__contract_commodity_Human Resources Training,0.0
cat__contract_commodity_IT Hardware - End User,0.0
cat__contract_commodity_Industrial Commodities,0.0
cat__contract_commodity_Injection Moulding Machinery,0.0
cat__contract_commodity_Internal Consultancy Services,0.0
cat__contract_commodity_Prefilled Plastic Components,0.0
cat__contract_commodity_Devices,0.0
cat__contract_commodity_Laboratory Chemicals,0.0
cat__contract_commodity_Laboratory Chemicals (Process Aids),0.0
cat__contract_commodity_Laboratory Gases,0.0
cat__contract_commodity_Laundry Service,0.0
cat__contract_commodity_Law Firms,0.0
cat__contract_commodity_GxP Archiving,0.0
cat__contract_commodity_Digital Agency,0.0
cat__contract_commodity_Gene Therapy,0.0
cat__contract_commodity_Gels,0.0
cat__contract_commodity_GMP Laboratory Analysis,0.0
cat__contract_commodity_Future Devices Unclassified,0.0
cat__contract_commodity_Disinfectants,0.0
cat__contract_commodity_Dry Ice,0.0
cat__contract_commodity_Dry Ice and Gas,0.0
cat__contract_commodity_Freight Forwarding (Clinical Trial),0.0
cat__contract_commodity_Freeze Dryers,0.0
cat__contract_commodity_Foils,0.0
cat__contract_commodity_Finished Devices,0.0
cat__contract_commodity_Filters for Production Equipment (excl. Ventilation),0.0
cat__contract_commodity_Facility Management Consulting,0.0
cat__contract_commodity_FM Consulting,0.0
cat__contract_commodity_Durable,0.0
cat__contract_commodity_Life Science Chemicals,0.0
cat__contract_commodity_Lifescience Chemicals,0.0
cat__contract_commodity_Mammalian Cell Culture,0.0
cat__contract_commodity_Other Drug Substance Manufacturing Services,0.0
cat__contract_commodity_Plastic Raw Materials,0.0
cat__contract_commodity_Pest Control,0.0
cat__contract_commodity_Catering & Canteen Services',0.0
cat__contract_commodity_Patient Education,0.0
cat__contract_commodity_Packaging Lines,0.0
cat__contract_commodity_Packaging Consumables,0.0
cat__contract_commodity_PC & Accessories,0.0
cat__contract_commodity_Cell Culture Media,0.0
cat__contract_commodity_Chemical Synthesis - Oligonucleotides,0.0
cat__contract_commodity_Other soft skills training,0.0
cat__contract_commodity_Other Warehousing,0.0
cat__contract_commodity_Other Laboratory Chemicals,0.0
cat__contract_commodity_Chemical Synthesis - Peptides,0.0
cat__contract_commodity_Chemical Synthesis - Small Molecules,0.0
cat__contract_commodity_Other Drug Product Manufacturing Services,0.0
cat__contract_commodity_Detergents,0.0
cat__contract_commodity_Other Distribution Expenses,0.0
cat__contract_commodity_Other Critical Production Materials,0.0
cat__contract_commodity_Cleaning Equipment,0.0
cat__contract_commodity_Other Clothing and Personal Safety,0.0
cat__contract_commodity_Other Clinical Services',0.0
cat__contract_commodity_Other Cleaning,0.0
"cat__contract_commodity_Oral Drug Product (Tablets, Capsules)",0.0
cat__contract_commodity_Office Consumables,0.0
cat__contract_commodity_Cleaning Equipment & Products (Offices),0.0
cat__contract_commodity_Clinical Special Laboratory Services,0.0
cat__contract_commodity_Moulding and Pre-assembly,0.0
cat__contract_commodity_Connectivity,0.0
cat__contract_commodity_Customs Clearance,0.0
cat__contract_commodity_Medical Kits,0.0
cat__nn_contract_type_Non Commercial Partnership Agreement,0.0
cat__nn_contract_type_License Agreement,0.0
cat__department_from_cost_center_Drug Product Outsourcing,0.0
cat__fin_moodys_company_name_Flexcoat Produtos Auto-Adesivos S/A,0.0
cat__fin_moodys_company_name_FJ Industries A/S,0.0
cat__fin_moodys_company_name_Fait Plast S.P.A.,0.0
cat__fin_moodys_company_name_Farusa Emballage A/S,0.0
cat__fin_moodys_company_name_Fibrant B.V.,0.0
cat__fin_moodys_company_name_Fisher Scientific Biotech Line ApS,0.0
cat__fin_moodys_company_name_Flamma S.P.A.,0.0
cat__fin_moodys_company_name_Flextronics International Gesellschaft m.b.H.,0.0
cat__contract_currency_code_CLP,0.0
cat__fin_moodys_company_name_Formteknik Group Anderstorp AB,0.0
cat__fin_moodys_company_name_Fujifilm Diosynth Biotechnologies UK Limited,0.0
cat__fin_moodys_company_name_Gemu ApS,0.0
cat__fin_moodys_company_name_Genewiz UK Limited,0.0
cat__fin_moodys_company_name_Genpack A/S,0.0
cat__fin_moodys_company_name_Geodis CL Pharma,0.0
cat__incoterms_CFR Costs and freight,0.0
cat__fin_moodys_company_name_Excella GmbH & Co. KG,0.0
cat__fin_moodys_company_name_Europart Danmark A/S,0.0
cat__fin_moodys_company_name_Eurofins Miljo Luft A/S,0.0
cat__fin_moodys_company_name_Eurofins Biopharma Product Testingdenmark A/S,0.0
"cat__incoterms_CIF Costs, insurance & freight",0.0
cat__fin_moodys_company_name_Elpro-Buchs AG,0.0
cat__incoterms_DAF Delivered to frontier,0.0
cat__fin_moodys_company_name_Eldrup Lim ApS,0.0
cat__fin_moodys_company_name_Ecolab ApS,0.0
cat__fin_moodys_company_name_EMPAC GmbH,0.0
cat__fin_moodys_company_name_Dustin A/S,0.0
cat__fin_moodys_company_name_Dorte Egelund ApS,0.0
cat__incoterms_DPU Delivered at Place Unloaded,0.0
cat__fin_moodys_company_name_Dansk Traeemballage A/S,0.0
cat__fin_moodys_company_name_Dansk Salt A/S,0.0
cat__contract_currency_code_BDT,0.0
cat__fin_moodys_company_name_Georg Utz AG,0.0
cat__fin_moodys_company_name_Gerresheimer Buende GmbH,0.0
cat__payment_terms_N00B Prepayment/Payment with order,0.0
cat__payment_terms_LB01 Current Month + 1 month,0.0
cat__fin_moodys_company_name_Linds Handel ApS,0.0
cat__payment_terms_L010 Current Month + 10 days,0.0
cat__fin_moodys_company_name_Life Technologies Limited,0.0
cat__fin_moodys_company_name_Lemvigh-Muller A/S,0.0
cat__fin_moodys_company_name_Leman A/S,0.0
cat__fin_moodys_company_name_Leguay Emballages,0.0
cat__fin_moodys_company_name_L. Thalund Instrument ApS,0.0
cat__fin_moodys_company_name_Kuwait Petroleum - Belgium,0.0
cat__fin_moodys_company_name_Kuehne + Nagel Pte. Ltd.,0.0
cat__fin_moodys_company_name_Kuehne + Nagel A/S,0.0
"cat__fin_moodys_company_name_Kovac MED Co.,Ltd",0.0
cat__fin_moodys_company_name_Kirsch Pharma GmbH,0.0
cat__fin_moodys_company_name_Kebo AG,0.0
cat__payment_terms_L015 Current Month + 15 days,0.0
cat__fin_moodys_company_name_K+S Minerals and Agriculture GmbH,0.0
cat__fin_moodys_company_name_Gerresheimer Vaerloese A/S,0.0
cat__fin_moodys_company_name_J. Krebs & Co. A/S,0.0
cat__fin_moodys_company_name_Insatech A/S,0.0
cat__fin_moodys_company_name_Inovyn Europe Limited,0.0
cat__fin_moodys_company_name_Implement Consulting Group P/S,0.0
cat__fin_moodys_company_name_Implement Consulting Group Malmoe AB,0.0
cat__fin_moodys_company_name_ISS Facility Services A/S,0.0
cat__fin_moodys_company_name_IGS B.V.,0.0
cat__payment_terms_N000 Net cash,0.0
cat__fin_moodys_company_name_Husky Injection Molding Systems,0.0
cat__fin_moodys_company_name_Holm & Halby A/S,0.0
cat__fin_moodys_company_name_Hamilton Nordic AB,0.0
cat__fin_moodys_company_name_Groesfjeld Advanced Cleaning Solutions ApS,0.0
cat__fin_moodys_company_name_Grathwol A/S,0.0
cat__fin_moodys_company_name_Getinge Danmark A/S,0.0
cat__fin_moodys_company_name_DHL Supply Chain Denmark A/S,0.0
cat__fin_moodys_company_name_D-S Sikkerhedsudstyr A/S,0.0
cat__nn_contract_type_Letter of Agreement,0.0
cat__contract_currency_code_SEK,0.0
cat__fin_moodys_company_name_A/S Mortalin,0.0
cat__fin_moodys_company_name_AH Metal Solutions A/S,0.0
cat__fin_moodys_company_name_AS3 BtB A/S,0.0
cat__contract_currency_code_SGD,0.0
cat__fin_moodys_company_name_Accenture A/S,0.0
cat__fin_moodys_company_name_Advanex (Singapore) Pte. Ltd.,0.0
cat__fin_moodys_company_name_Air Liquide Danmark A/S,0.0
cat__contract_currency_code_CNH,0.0
cat__fin_moodys_company_name_Alfa Laval Nordic A/S,0.0
cat__fin_moodys_company_name_Alflow Scandinavia A/S,0.0
cat__fin_moodys_company_name_All4labels Denmark Sb A/S,0.0
cat__fin_moodys_company_name_Almac Group Limited,0.0
cat__fin_moodys_company_name_Alsiano A/S,0.0
cat__fin_moodys_company_name_Apodannordic Pharmapackaging A/S,0.0
cat__fin_moodys_company_name_A P Moller-Maersk A/S,0.0
"cat__department_Strategy, Sourcing & Negotiation CoE",0.0
cat__department_Strategic Sourcing US Hub,0.0
cat__contract_type_Confidentiality & Non-Disclosure,0.0
cat__contract_type_IT,0.0
cat__contract_type_Medical,0.0
cat__contract_type_Sales,0.0
cat__department_HI Warehouse Expansion Program,0.0
cat__department_Global Strategic Outsourcing & Devices,0.0
cat__nn_contract_type_Advisory Services Agreement,0.0
cat__nn_contract_type_Consultancy Agreement,0.0
cat__nn_contract_type_Distributor Agreement,0.0
cat__nn_contract_type_Engineering agreement,0.0
cat__nn_contract_type_Lease Agreement,0.0
"cat__department_Alliance, Acquisitions & PPM CoE",0.0
cat__department_from_cost_center_HI Warehouse Expansion Program,0.0
cat__department_from_cost_center_Global Strategic Outsourcing & Devices,0.0
cat__contract_currency_code_SAR,0.0
cat__fin_moodys_company_name_Aseptic Group,0.0
cat__fin_moodys_company_name_Ashland Industries Europe GmbH,0.0
cat__contract_currency_code_JPY,0.0
cat__fin_moodys_company_name_Cytiva Denmark ApS,0.0
cat__fin_moodys_company_name_Cyklop-Emballering A/S,0.0
cat__fin_moodys_company_name_Curtec Nederland B.V.,0.0
cat__fin_moodys_company_name_Corden Pharma Switzerland LLC,0.0
cat__fin_moodys_company_name_Corden Pharma Societa' PER Azioni IN Breve Corden Pharma S.P.A.,0.0
cat__fin_moodys_company_name_Conrum A/S,0.0
cat__fin_moodys_company_name_Compass Group Danmark A/S,0.0
cat__fin_moodys_company_name_Combitherm A/S,0.0
cat__fin_moodys_company_name_Colorcon Limited,0.0
cat__fin_moodys_company_name_Cavitech Solutions Limited,0.0
cat__contract_currency_code_GBP,0.0
cat__fin_moodys_company_name_Catalent Anagni S.R.L.,0.0
cat__fin_moodys_company_name_Camfil A/S,0.0
cat__contract_currency_code_IDR,0.0
cat__fin_moodys_company_name_Bussetti & Co Gesellschaft m.b.H.,0.0
cat__fin_moodys_company_name_Aspen Oss B.V.,0.0
cat__fin_moodys_company_name_Bunzl Distribution Danmark A/S,0.0
cat__fin_moodys_company_name_Brenntag Nordic A/S,0.0
cat__fin_moodys_company_name_Bramming Plast-Industri A/S,0.0
cat__fin_moodys_company_name_Bording Danmark A/S,0.0
cat__fin_moodys_company_name_Biomerieux SA,0.0
cat__fin_moodys_company_name_Biomerieux Denmark ApS,0.0
cat__contract_currency_code_NZD,0.0
cat__fin_moodys_company_name_Bachmann Forming AG,0.0
cat__fin_moodys_company_name_BWT Danmark A/S,0.0
cat__fin_moodys_company_name_BEWI Denmark A/S,0.0
cat__fin_moodys_company_name_Avista Oil Danmark A/S,0.0
cat__fin_moodys_company_name_Avenue Mould Solutions Limited,0.0
cat__fin_moodys_company_name_Autajon Labels Belgium,0.0
cat__fin_moodys_company_name_Aug. Hedinger GmbH & Co. KG,0.0
cat__company_country_CHINA,0.0
